PassengerId,Survived,Pclass,Sex,Age,Fare,FamilySize,IsAlone,FareBand,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,TicketPrefix_A5,TicketPrefix_AS,TicketPrefix_C,TicketPrefix_CA,TicketPrefix_CASOTON,TicketPrefix_FC,TicketPrefix_FCC,TicketPrefix_Fa,TicketPrefix_LINE,TicketPrefix_NONE,TicketPrefix_PC,TicketPrefix_PP,TicketPrefix_PPP,TicketPrefix_SC,TicketPrefix_SCA4,TicketPrefix_SCAH,TicketPrefix_SCOW,TicketPrefix_SCPARIS,TicketPrefix_SCParis,TicketPrefix_SOC,TicketPrefix_SOP,TicketPrefix_SOPP,TicketPrefix_SOTONO2,TicketPrefix_SOTONOQ,TicketPrefix_SP,TicketPrefix_STONO,TicketPrefix_STONO2,TicketPrefix_SWPP,TicketPrefix_WC,TicketPrefix_WEP,AgeBin_Teen,AgeBin_Adult,AgeBin_MidAge,AgeBin_Senior
226,0,3,1,-0.5296583020482349,-0.4601623283443675,-0.5609748304808925,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
227,1,2,1,-0.7520489453039024,-0.43700743807979686,-0.5609748304808925,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
228,0,3,1,-0.6408536236760687,-0.5024451714361923,-0.5609748304808925,1,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
229,0,2,1,-0.8261791597224583,-0.3866707201133388,-0.5609748304808925,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
230,0,3,0,-0.8261791597224583,-0.13565761536436197,1.9195639980971482,0,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
231,1,1,0,0.4340344853929908,1.0323213593611125,0.059159876663617626,0,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
232,0,3,1,-0.01074680111834417,-0.4918744606632361,-0.5609748304808925,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
233,0,2,1,2.2131596314383306,-0.3766033765200472,-0.5609748304808925,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
234,1,3,0,-1.789871947163684,-0.016444159470040135,3.1598334123861687,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235,0,2,1,-0.3813978732111233,-0.43700743807979686,-0.5609748304808925,1,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
236,0,3,0,-0.8261791597224583,-0.49640476528021726,-0.5609748304808925,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
237,0,2,1,1.1012064151599932,-0.12491978668775715,0.059159876663617626,0,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
238,1,2,0,-1.5674813039080164,-0.11988611489111134,0.6792945838081278,0,2,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
239,0,2,1,-0.7520489453039024,-0.43700743807979686,-0.5609748304808925,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
240,0,2,1,0.2857740565558791,-0.4012683683236117,-0.5609748304808925,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
241,0,3,0,-0.8261791597224583,-0.3573908580066095,0.059159876663617626,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
242,1,3,0,-0.8261791597224583,-0.3363340021468808,0.059159876663617626,0,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
243,0,2,1,-0.01074680111834417,-0.43700743807979686,-0.5609748304808925,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
244,0,3,1,-0.5296583020482349,-0.5049620073345151,-0.5609748304808925,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
245,0,3,1,0.06338341330021166,-0.5029485386158568,-0.5609748304808925,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
246,0,1,1,1.1012064151599932,1.163700193253568,0.6792945838081278,0,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
247,0,3,0,-0.30726765879256746,-0.4918744606632361,-0.5609748304808925,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
248,1,2,0,-0.3813978732111233,-0.35646868933346404,0.6792945838081278,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
249,1,1,1,0.5822949142301024,0.40974072380221066,0.6792945838081278,0,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
250,0,2,1,1.8425085593455515,-0.12491978668775715,0.059159876663617626,0,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
251,0,3,1,-0.23313744437401165,-0.5024451714361923,-0.5609748304808925,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
252,0,3,0,-0.01074680111834417,-0.43776248884929375,0.6792945838081278,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
253,0,1,1,2.4355502746939983,-0.11384570873513637,-0.5609748304808925,1,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
254,0,3,1,0.06338341330021166,-0.32425318983493084,0.059159876663617626,0,2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
255,0,3,0,0.8788157719043257,-0.2414492887801075,0.6792945838081278,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
256,1,3,0,-0.01074680111834417,-0.3414522396297103,0.6792945838081278,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
257,1,1,0,0.9158808791136036,0.9462455716384695,-0.5609748304808925,1,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
258,1,1,0,0.06338341330021166,1.093228788100527,-0.5609748304808925,1,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
259,1,1,0,0.4340344853929908,9.667166525013505,-0.5609748304808925,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
260,1,2,0,1.5459877016713282,-0.12491978668775715,0.059159876663617626,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
261,0,3,1,-0.23313744437401165,-0.49237782784290063,-0.5609748304808925,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
262,1,3,1,-1.9381323760007956,-0.016444159470040135,3.1598334123861687,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
263,0,1,1,1.6942481305084398,0.955306180872432,0.6792945838081278,0,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
264,0,1,1,0.8046855574857699,-0.6484216535389205,-0.5609748304808925,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
265,0,3,0,-0.8261791597224583,-0.49237782784290063,-0.5609748304808925,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
266,0,2,1,0.5081646998115465,-0.43700743807979686,-0.5609748304808925,1,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
267,0,3,1,-0.9744395885595699,0.1506737441786005,2.5396987052416584,0,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
268,1,3,1,-0.30726765879256746,-0.4918744606632361,0.059159876663617626,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
269,1,1,0,2.1390294170197746,2.441497778832105,0.059159876663617626,0,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
270,1,1,0,0.4340344853929908,2.0825124140450755,-0.5609748304808925,1,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
271,0,1,1,0.8046855574857699,-0.024246350754841113,-0.5609748304808925,1,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
272,1,3,1,-0.30726765879256746,-0.6484216535389205,-0.5609748304808925,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
273,1,2,0,0.8788157719043257,-0.255795253400548,0.059159876663617626,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
274,0,1,1,0.5822949142301024,-0.05042144409739929,0.059159876663617626,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
275,1,3,0,-0.8261791597224583,-0.49237782784290063,-0.5609748304808925,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
276,1,1,0,2.509680489112554,0.921244330558889,0.059159876663617626,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
277,0,3,0,1.175336629578549,-0.49237782784290063,-0.5609748304808925,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
278,0,2,1,0.1375136277187675,-0.6484216535389205,-0.5609748304808925,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
279,0,3,1,-1.6416115183265723,-0.06199888922968463,2.5396987052416584,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
280,1,3,0,0.4340344853929908,-0.24069423801061057,0.6792945838081278,0,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
281,0,3,1,2.6579409179496656,-0.49237782784290063,-0.5609748304808925,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
282,0,3,1,-0.0848770155369,-0.4902797934380587,-0.5609748304808925,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
283,0,3,1,-0.9744395885595699,-0.45714212526638004,-0.5609748304808925,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
284,1,3,1,-0.7520489453039024,-0.4863374216869257,-0.5609748304808925,1,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
285,0,1,1,0.8046855574857699,-0.12491978668775715,-0.5609748304808925,1,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
286,0,3,1,0.2857740565558791,-0.47400492578514347,-0.5609748304808925,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
287,1,3,1,0.06338341330021166,-0.45714212526638004,-0.5609748304808925,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
288,0,3,1,-0.5296583020482349,-0.4894421904510968,-0.5609748304808925,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
289,1,2,1,0.9529459863228815,-0.3866707201133388,-0.5609748304808925,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
290,1,3,0,-0.5296583020482349,-0.49237782784290063,-0.5609748304808925,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
291,1,1,0,-0.23313744437401165,0.9391984311231651,-0.5609748304808925,1,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
292,1,1,0,-0.7520489453039024,1.1854295476653287,0.059159876663617626,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
293,0,2,1,0.5081646998115465,-0.3891875560116617,-0.5609748304808925,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
294,0,3,0,-0.3813978732111233,-0.4702296719376591,-0.5609748304808925,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
295,0,3,1,-0.3813978732111233,-0.4894421904510968,-0.5609748304808925,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
296,0,1,1,0.8046855574857699,-0.09027201697708476,-0.5609748304808925,1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
297,0,3,1,-0.4184629804204012,-0.5028639729296732,-0.5609748304808925,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
298,0,1,0,-2.0122625904193514,2.4029901895877646,1.299429290952638,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,1,1,1,0.8046855574857699,-0.034313694348132716,-0.5609748304808925,1,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
300,1,1,0,1.5459877016713282,4.335332226633905,0.059159876663617626,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
301,1,3,0,-0.8261791597224583,-0.49237782784290063,-0.5609748304808925,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
302,1,3,1,-0.23313744437401165,-0.18029017645086096,0.6792945838081278,0,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
303,0,3,1,-0.7520489453039024,-0.6484216535389205,-0.5609748304808925,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
304,1,2,0,-0.3813978732111233,-0.3997582667846179,-0.5609748304808925,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
305,0,3,1,-0.23313744437401165,-0.4863374216869257,-0.5609748304808925,1,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
306,1,1,1,-2.0923232219913914,2.4029901895877646,1.299429290952638,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
307,1,1,0,0.06338341330021166,1.5841789061771412,-0.5609748304808925,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
308,1,1,0,-0.9003093741410141,1.5442457810799908,0.059159876663617626,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
309,0,2,1,0.06338341330021166,-0.16518916106092355,0.059159876663617626,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
310,1,1,0,0.06338341330021166,0.49782998024351216,-0.5609748304808925,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
311,1,1,0,-0.3813978732111233,1.0259447039291216,-0.5609748304808925,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
312,1,1,0,-0.8261791597224583,4.634416897040849,1.9195639980971482,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
313,0,2,0,-0.23313744437401165,-0.12491978668775715,0.6792945838081278,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
314,0,3,1,-0.0848770155369,-0.4894421904510968,-0.5609748304808925,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
315,0,2,1,1.0270762007414374,-0.11988611489111134,0.6792945838081278,0,2,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
316,1,3,0,-0.23313744437401165,-0.4902797934380587,-0.5609748304808925,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
317,1,2,0,-0.3813978732111233,-0.12491978668775715,0.059159876663617626,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
318,0,2,1,1.8425085593455515,-0.36653603292675563,-0.5609748304808925,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
319,1,1,0,0.1375136277187675,2.671117778445337,0.6792945838081278,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
320,1,1,0,0.8046855574857699,2.059693773056521,0.6792945838081278,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
321,0,3,1,-0.5296583020482349,-0.5024451714361923,-0.5609748304808925,1,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
322,0,3,1,-0.15900722995545583,-0.4894421904510968,-0.5609748304808925,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
323,1,2,0,0.06338341330021166,-0.3997582667846179,-0.5609748304808925,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
324,1,2,0,-0.5296583020482349,-0.06451572512800753,0.6792945838081278,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
325,0,3,1,-0.23313744437401165,0.7519458402879414,5.64037224096421,0,3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
326,1,1,0,0.5081646998115465,2.0825124140450755,-0.5609748304808925,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
327,0,3,1,2.3614200602754423,-0.5228315422126077,-0.5609748304808925,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
328,1,2,0,0.5081646998115465,-0.3866707201133388,-0.5609748304808925,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
329,1,3,0,0.1375136277187675,-0.2351571990343002,0.6792945838081278,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
330,1,1,0,-0.9744395885595699,0.5189714017894245,0.059159876663617626,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
331,1,3,0,-0.8261791597224583,-0.18029017645086096,0.6792945838081278,0,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
332,0,1,1,1.212401736787827,-0.07458306872129913,-0.5609748304808925,1,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
333,0,1,1,0.6564251286486582,2.441497778832105,0.059159876663617626,0,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
334,0,3,1,-0.9744395885595699,-0.2859972841804228,0.6792945838081278,0,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
335,1,1,0,0.9158808791136036,2.042579288947925,0.059159876663617626,0,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
336,0,3,1,-0.23313744437401165,-0.4894421904510968,-0.5609748304808925,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
